away,away_id,d_team,goalie,home,home_id,period,pp_status,scorer,type,x,y
2,1,1,8476234,1,7,3,pp,8476931,GOAL,49.0,-24.0
1,13,2,8470860,0,2,1,even,8476875,GOAL,-42.0,18.0
2,13,2,8470860,0,2,2,even,8474149,GOAL,84.0,-8.0
3,13,2,8470860,0,2,3,even,8471735,GOAL,-31.0,-25.0
3,13,13,8474667,1,2,3,even,8476917,GOAL,40.0,-11.0
0,28,28,8474889,1,5,1,sh,8475810,GOAL,80.0,1.0
1,28,5,8476899,1,5,2,pp,8470613,GOAL,36.0,5.0
2,28,5,8476899,1,5,2,even,8474053,GOAL,82.0,-10.0
2,28,28,8474889,2,5,2,even,8471215,GOAL,-76.0,0.0
2,28,28,8474889,3,5,3,even,8471215,GOAL,78.0,1.0
2,28,28,8474889,4,5,3,even,8475810,GOAL,73.0,11.0
1,9,12,8470320,0,12,2,sh,8476419,GOAL,-68.0,-6.0
1,9,9,8467950,1,12,3,even,8478427,GOAL,-45.0,-14.0
1,9,9,8467950,2,12,3,pp,8476437,GOAL,-69.0,-20.0
0,30,30,8471227,1,29,1,even,8475233,GOAL,44.0,-23.0
1,30,29,8475683,1,29,2,pp,8475722,GOAL,82.0,5.0
2,30,29,8475683,1,29,3,even,8475745,GOAL,-62.0,-17.0
2,30,30,8471227,2,29,3,pp,8478550,GOAL,48.0,-18.0
0,8,8,8471679,1,19,2,even,8477964,GOAL,-54.0,12.0
0,8,8,8471679,2,19,3,pp,8473534,GOAL,75.0,-1.0
1,8,19,8475622,3,19,3,pp,8476948,GOAL,-74.0,0.0
1,16,18,8477424,0,18,1,even,8480144,GOAL,-70.0,11.0
1,16,16,8476341,1,18,2,even,8474068,GOAL,-58.0,2.0
2,16,18,8477424,1,18,2,even,8476994,GOAL,44.0,-20.0
1,14,52,8474636,0,52,1,even,8476285,GOAL,82.0,-3.0
1,14,14,8475839,1,52,2,pp,8479339,GOAL,74.0,20.0
1,14,14,8475839,2,52,2,even,8478398,GOAL,87.0,1.0
1,14,14,8475839,3,52,3,even,8473412,GOAL,-83.0,-3.0
1,26,25,8471750,0,25,1,even,8476983,GOAL,55.0,-10.0
2,26,25,8471750,0,25,2,even,8474563,GOAL,-47.0,28.0
3,26,25,8471750,0,25,3,sh,8474166,GOAL,58.0,37.0
1,54,20,8469608,0,20,1,pp,8475191,GOAL,73.0,-6.0
1,54,54,8470594,1,20,2,even,8477935,GOAL,71.0,9.0
1,54,54,8470594,2,20,2,even,8479314,GOAL,88.0,-5.0
2,54,20,8469608,2,20,3,even,8475287,GOAL,81.0,-4.0
3,54,20,8469608,2,20,3,even,8476539,GOAL,62.0,-13.0
0,21,21,8473541,1,23,1,even,8477500,GOAL,-69.0,-3.0
0,21,21,8473541,2,23,1,even,8474584,GOAL,-35.0,-23.0
1,21,23,8474593,2,23,2,even,8477456,GOAL,-80.0,10.0
2,21,23,8474593,2,23,2,even,8476455,GOAL,-79.0,-4.0
3,21,23,8474593,2,23,2,pp,8476455,GOAL,-72.0,-7.0
3,21,21,8473541,3,23,3,pp,8467875,GOAL,-77.0,0.0
3,21,21,8473541,4,23,4,even,8476466,GOAL,68.0,-8.0
0,2,2,8471306,1,10,1,even,8477953,GOAL,-84.0,-2.0
0,2,2,8471306,2,10,1,even,8479318,GOAL,-63.0,-3.0
0,2,2,8471306,3,10,2,even,8478483,GOAL,75.0,0.0
0,2,2,8471306,4,10,2,even,8478408,GOAL,73.0,2.0
0,2,2,8471306,5,10,3,even,8475718,GOAL,-75.0,28.0
0,28,28,8474889,1,17,3,even,8470110,GOAL,-85.0,7.0
1,28,17,8475852,1,17,3,even,8478099,GOAL,46.0,11.0
1,4,15,8474651,0,15,1,even,8479974,GOAL,80.0,6.0
2,4,15,8474651,0,15,1,even,8478439,GOAL,80.0,-9.0
2,4,4,8473607,1,15,2,even,8476905,GOAL,85.0,0.0
2,4,4,8473607,2,15,2,even,8476905,GOAL,77.0,0.0
2,4,4,8473607,3,15,2,pp,8477444,GOAL,80.0,-5.0
2,4,4,8473607,4,15,3,pp,8471698,GOAL,-68.0,11.0
2,4,4,8473607,5,15,3,even,8475758,GOAL,-78.0,4.0
3,4,15,8474651,5,15,3,sh,8474161,GOAL,79.0,1.0
0,19,19,8474596,1,6,1,even,8471276,GOAL,79.0,0.0
0,19,19,8474596,2,6,3,pp,8470638,GOAL,61.0,-22.0
1,19,6,8471695,2,6,3,even,8475768,GOAL,-79.0,-6.0
0,13,13,8474667,1,7,1,pp,8475158,GOAL,70.0,-4.0
1,13,7,8473434,1,7,1,pp,8471735,GOAL,-66.0,28.0
2,13,7,8473434,1,7,1,pp,8476875,GOAL,-32.0,9.0
3,13,7,8473434,1,7,1,even,8478843,GOAL,-81.0,-5.0
3,13,13,8474667,2,7,2,sh,8476878,GOAL,-58.0,-5.0
4,13,7,8473434,2,7,3,even,8474098,GOAL,-82.0,-8.0
0,4,4,8479312,1,1,1,pp,8475151,GOAL,69.0,-16.0
1,4,1,8476234,1,1,1,pp,8473512,GOAL,-80.0,-10.0
1,4,4,8479312,2,1,1,pp,8471226,GOAL,78.0,0.0
2,4,1,8476234,2,1,1,sh,8474190,GOAL,-80.0,-2.0
3,4,1,8476234,2,1,2,even,8476906,GOAL,74.0,27.0
3,4,4,8479312,3,1,3,even,8476923,GOAL,76.0,-3.0
3,4,4,8479312,4,1,3,even,8480002,GOAL,78.0,-5.0
1,10,3,8468685,0,3,1,even,8475718,GOAL,54.0,-35.0
2,10,3,8468685,0,3,1,even,8474037,GOAL,81.0,-2.0
3,10,3,8468685,0,3,2,even,8466139,GOAL,-48.0,-3.0
4,10,3,8468685,0,3,2,even,8475786,GOAL,-79.0,-1.0
0,8,8,8471679,1,12,2,even,8477488,GOAL,28.0,-22.0
0,8,8,8471679,2,12,3,even,8476934,GOAL,-78.0,-2.0
0,26,26,8471734,1,18,1,pp,8475225,GOAL,80.0,3.0
0,26,26,8471734,2,18,1,pp,8476887,GOAL,83.0,11.0
0,26,26,8471734,3,18,1,even,8475714,GOAL,87.0,-5.0
0,26,26,8471734,4,18,2,even,8476925,GOAL,-81.0,0.0
0,26,26,8471734,5,18,3,even,8478042,GOAL,84.0,9.0
0,54,54,8470594,1,52,1,even,8476469,GOAL,-83.0,0.0
1,54,52,8476945,1,52,2,sh,8475191,GOAL,-67.0,0.0
2,54,52,8476945,1,52,2,pp,8475287,GOAL,-86.0,-3.0
2,54,54,8470594,2,52,3,even,8478398,GOAL,-65.0,18.0
3,54,52,8476945,2,52,4,even,8474102,GOAL,-68.0,12.0
0,14,14,8476883,1,20,1,pp,8475907,GOAL,-75.0,3.0
1,14,20,8469608,1,20,1,even,8470601,GOAL,67.0,-20.0
2,14,20,8469608,1,20,2,pp,8473986,GOAL,-79.0,1.0
2,14,14,8476883,2,20,2,even,8474150,GOAL,70.0,8.0
2,14,14,8476883,3,20,2,even,8477497,GOAL,64.0,7.0
2,14,14,8476883,4,20,2,even,8470162,GOAL,85.0,-6.0
3,14,20,8469608,4,20,2,even,8476285,GOAL,-66.0,-19.0
4,14,20,8469608,4,20,3,even,8473986,GOAL,73.0,-14.0
5,14,20,8469608,4,20,3,even,8476195,GOAL,82.0,-26.0
6,14,20,8469608,4,20,3,even,8474564,GOAL,76.0,-5.0
7,14,20,8479496,4,20,3,even,8476195,GOAL,94.0,28.0
1,21,22,8471219,0,22,2,even,8477507,GOAL,69.0,-13.0
2,21,22,8471219,0,22,2,pp,8479398,GOAL,35.0,15.0
2,21,21,8473541,1,22,2,even,8478402,GOAL,-81.0,4.0
3,21,22,8471219,1,22,2,sh,8471260,GOAL,84.0,3.0
3,21,21,8473541,2,22,3,even,8479465,GOAL,71.0,3.0
3,21,21,8473541,3,22,3,even,8478402,GOAL,75.0,12.0
4,21,22,8471219,3,22,4,even,8477456,GOAL,61.0,-6.0
0,25,25,8470140,1,53,1,even,8475246,GOAL,52.0,-24.0
1,25,53,8475809,1,53,2,even,8476913,GOAL,80.0,-1.0
2,25,53,8475809,1,53,2,pp,8475794,GOAL,59.0,0.0
3,25,53,8475809,1,53,2,even,8477406,GOAL,86.0,-19.0
1,16,23,8474593,0,23,1,even,8477951,GOAL,79.0,-1.0
1,16,16,8476341,1,23,2,even,8476867,GOAL,70.0,8.0
1,16,16,8476341,2,23,2,even,8477500,GOAL,76.0,-1.0
1,16,16,8476341,3,23,3,even,8467875,GOAL,-80.0,0.0
2,16,23,8474593,3,23,3,even,8479337,GOAL,58.0,12.0
2,16,16,8476341,4,23,3,even,8476867,GOAL,-78.0,0.0
0,15,15,8474651,1,5,1,even,8473548,GOAL,85.0,8.0
0,15,15,8474651,2,5,1,even,8474176,GOAL,77.0,3.0
1,15,5,8476899,2,5,1,even,8471214,GOAL,-80.0,3.0
1,15,15,8474651,3,5,2,pp,8471887,GOAL,-75.0,7.0
2,15,5,8476899,3,5,2,even,8475200,GOAL,57.0,20.0
3,15,5,8476899,3,5,2,even,8475744,GOAL,73.0,-3.0
3,15,15,8474651,4,5,3,pp,8471215,GOAL,76.0,7.0
4,15,5,8476899,4,5,3,even,8471214,GOAL,-79.0,-19.0
4,15,15,8474651,5,5,3,pp,8475810,GOAL,78.0,0.0
4,15,15,8474651,6,5,3,even,8473548,GOAL,72.0,-13.0
4,15,15,8475831,7,5,3,pp,8471215,GOAL,78.0,2.0
0,17,17,8475852,1,12,1,pp,8478427,GOAL,-86.0,-3.0
1,17,12,8474152,1,12,1,even,8477215,GOAL,31.0,31.0
2,17,12,8474152,1,12,2,even,8470110,GOAL,-48.0,1.0
3,17,12,8474152,1,12,3,even,8474679,GOAL,69.0,-13.0
4,17,12,8474152,1,12,3,even,8471794,GOAL,71.0,0.0
1,28,29,8475683,0,29,1,pp,8474053,GOAL,-42.0,23.0
1,28,28,8474889,1,29,2,even,8476432,GOAL,-52.0,-30.0
2,28,29,8475683,1,29,2,pp,8478099,GOAL,61.0,4.0
3,28,29,8475683,1,29,3,even,8471709,GOAL,-70.0,7.0
0,54,54,8476876,1,30,1,pp,8470595,GOAL,-72.0,-12.0
0,54,54,8476876,2,30,1,even,8475745,GOAL,-65.0,-29.0
0,54,54,8476876,3,30,2,even,8474589,GOAL,67.0,25.0
1,54,30,8471227,3,30,2,pp,8475287,GOAL,-71.0,-2.0
1,54,54,8476876,4,30,2,pp,8474716,GOAL,84.0,-4.0
2,54,30,8471227,4,30,3,pp,8477220,GOAL,76.0,8.0
1,9,4,8479312,0,4,1,even,8475168,GOAL,78.0,-9.0
2,9,4,8479312,0,4,1,even,8473544,GOAL,88.0,5.0
2,9,9,8467950,1,4,2,even,8476461,GOAL,81.0,-22.0
3,9,4,8479312,1,4,2,even,8474018,GOAL,-79.0,7.0
3,9,9,8467950,2,4,3,even,8476872,GOAL,-75.0,3.0
3,9,9,8467950,3,4,3,pp,8479974,GOAL,-67.0,3.0
0,10,10,8475883,1,6,1,even,8470638,GOAL,49.0,14.0
1,10,6,8471695,1,6,1,pp,8478483,GOAL,-40.0,22.0
1,10,10,8475883,2,6,2,pp,8477956,GOAL,-77.0,14.0
1,10,10,8475883,3,6,2,pp,8476792,GOAL,-64.0,24.0
1,19,7,8475215,0,7,3,sh,8474125,GOAL,-37.0,-23.0
0,17,17,8475852,1,13,1,even,8477932,GOAL,-69.0,0.0
1,17,13,8474667,1,13,2,pp,8477215,GOAL,-62.0,-4.0
1,17,17,8475852,2,13,2,even,8477493,GOAL,63.0,-14.0
2,17,13,8474667,2,13,3,even,8477215,GOAL,79.0,-3.0
2,17,17,8475852,3,13,3,even,8476456,GOAL,-79.0,7.0
0,5,5,8479193,1,1,2,even,8471233,GOAL,-80.0,0.0
0,5,5,8479193,2,1,2,even,8476399,GOAL,-78.0,14.0
1,5,1,8476234,2,1,3,even,8471215,GOAL,-74.0,3.0
1,5,5,8479193,3,1,3,even,8471233,GOAL,76.0,-3.0
1,29,2,8470860,0,2,1,pp,8476981,GOAL,-81.0,-5.0
1,29,29,8476914,1,2,1,pp,8475181,GOAL,55.0,-5.0
1,29,29,8476914,2,2,2,even,8474573,GOAL,-35.0,4.0
2,29,2,8470860,2,2,2,even,8474715,GOAL,75.0,-9.0
3,29,2,8470860,2,2,2,even,8473422,GOAL,80.0,-6.0
3,29,29,8476914,3,2,3,even,8474586,GOAL,74.0,-1.0
3,29,29,8476914,4,2,3,even,8475754,GOAL,84.0,-4.0
0,21,21,8473575,1,52,1,pp,8479339,GOAL,-76.0,-19.0
0,21,21,8473575,2,52,3,even,8478458,GOAL,-78.0,1.0
0,3,3,8468685,1,18,2,even,8474056,GOAL,-47.0,34.0
0,3,3,8468685,2,18,2,even,8477942,GOAL,-68.0,1.0
1,3,18,8471469,2,18,3,pp,8476468,GOAL,-63.0,1.0
1,3,3,8468685,3,18,3,even,8476925,GOAL,78.0,-2.0
2,3,18,8471469,3,18,3,pp,8476459,GOAL,-44.0,-25.0
2,3,3,8468685,4,18,3,even,8478042,GOAL,56.0,-4.0
0,30,30,8471774,1,25,2,pp,8477406,GOAL,71.0,-1.0
0,30,30,8471774,2,25,2,even,8475730,GOAL,55.0,-21.0
0,30,30,8471774,3,25,2,pp,8473994,GOAL,85.0,-3.0
0,30,30,8471774,4,25,2,even,8475794,GOAL,69.0,16.0
1,30,25,8470140,4,25,3,even,8475722,GOAL,60.0,14.0
1,30,30,8471227,5,25,3,even,8471228,GOAL,-81.0,0.0
1,30,30,8471227,6,25,3,even,8469465,GOAL,-36.0,-23.0
1,16,20,8469608,0,20,1,even,8477951,GOAL,73.0,-10.0
2,16,20,8469608,0,20,2,pp,8476994,GOAL,-76.0,-10.0
2,16,16,8471301,1,20,2,even,8470162,GOAL,66.0,12.0
2,16,16,8471301,2,20,2,even,8476346,GOAL,65.0,12.0
3,16,20,8469608,2,20,2,even,8477407,GOAL,-70.0,0.0
3,16,16,8471301,3,20,3,pp,8473564,GOAL,-79.0,-3.0
3,16,16,8471301,4,20,4,even,8477497,GOAL,68.0,-8.0
1,14,23,8474593,0,23,1,even,8470543,GOAL,78.0,-2.0
2,14,23,8474593,0,23,1,even,8475167,GOAL,42.0,10.0
3,14,23,8474593,0,23,2,even,8476826,GOAL,-74.0,16.0
3,14,14,8476883,1,23,3,even,8470598,GOAL,-84.0,-7.0
3,14,14,8476883,2,23,3,even,8478444,GOAL,-52.0,3.0
4,14,23,8474593,2,23,3,pp,8476195,GOAL,71.0,0.0
0,53,53,8475809,1,26,1,even,8480113,GOAL,-79.0,0.0
0,53,53,8475809,2,26,2,sh,8473453,GOAL,82.0,5.0
0,53,53,8475809,3,26,2,even,8477960,GOAL,58.0,1.0
0,53,53,8475809,4,26,2,pp,8474162,GOAL,40.0,30.0
0,53,53,8475809,5,26,3,even,8471685,GOAL,-71.0,-8.0
0,53,53,8475809,6,26,3,even,8470606,GOAL,-79.0,9.0
0,54,54,8470594,1,15,1,even,8476905,GOAL,-63.0,-20.0
1,54,15,8475831,1,15,1,even,8477846,GOAL,70.0,-2.0
1,54,54,8470594,2,15,2,even,8471702,GOAL,66.0,-7.0
2,54,15,8475831,2,15,2,pp,8475191,GOAL,-78.0,0.0
2,54,54,8470594,3,15,3,even,8473563,GOAL,-83.0,6.0
3,54,15,8475831,3,15,3,even,8475191,GOAL,69.0,20.0
4,54,15,8475831,3,15,3,even,8477949,GOAL,84.0,10.0
1,9,8,8471679,0,8,2,even,8474884,GOAL,-59.0,-12.0
1,9,9,8477237,1,8,2,pp,8473507,GOAL,48.0,-27.0
1,9,9,8477237,2,8,2,even,8477476,GOAL,86.0,7.0
1,9,9,8477237,3,8,2,even,8477476,GOAL,76.0,0.0
1,9,9,8477237,4,8,3,even,8469521,GOAL,-73.0,-1.0
1,28,12,8470320,0,12,1,even,8478414,GOAL,64.0,15.0
1,28,28,8477180,1,12,1,even,8478427,GOAL,-84.0,10.0
2,28,12,8470320,1,12,1,even,8476919,GOAL,82.0,-4.0
3,28,12,8470320,1,12,2,even,8470613,GOAL,-31.0,40.0
0,24,24,8468011,1,10,1,even,8479318,GOAL,-87.0,8.0
1,24,10,8475883,1,10,2,even,8470612,GOAL,-81.0,-3.0
1,24,24,8468011,2,10,2,even,8477939,GOAL,69.0,1.0
2,24,10,8475883,2,10,2,even,8476483,GOAL,-85.0,-6.0
3,24,10,8475883,2,10,2,pp,8478131,GOAL,-82.0,7.0
3,24,24,8468011,3,10,2,pp,8478483,GOAL,52.0,12.0
3,24,24,8468011,4,10,2,even,8473463,GOAL,30.0,25.0
4,24,10,8470147,4,10,3,even,8476483,GOAL,88.0,-15.0
4,24,24,8468011,5,10,3,even,8477939,GOAL,-69.0,3.0
4,24,24,8468011,6,10,3,even,8479318,GOAL,-83.0,6.0
0,18,18,8471469,1,2,1,pp,8475166,GOAL,78.0,-1.0
1,18,2,8470860,1,2,1,even,8477942,GOAL,-82.0,5.0
2,18,2,8470860,1,2,1,even,8477942,GOAL,-78.0,2.0
2,18,18,8471469,2,2,1,even,8477506,GOAL,39.0,-29.0
2,18,18,8471469,3,2,1,even,8475231,GOAL,75.0,0.0
2,18,18,8471469,4,2,2,even,8475181,GOAL,-37.0,-23.0
3,18,2,8470860,4,2,2,even,8475714,GOAL,75.0,-4.0
4,18,2,8470860,4,2,3,even,8475793,GOAL,-78.0,-7.0
5,18,2,8470860,4,2,4,even,8474600,GOAL,74.0,-14.0
1,3,25,8471750,0,25,1,even,8471976,GOAL,77.0,7.0
1,3,3,8468685,1,25,2,even,8475794,GOAL,43.0,18.0
1,3,3,8468685,2,25,3,pp,8471691,GOAL,-78.0,11.0
0,24,24,8468011,1,7,1,sh,8476878,GOAL,90.0,8.0
1,24,7,8475215,1,7,2,pp,8476483,GOAL,84.0,-7.0
1,24,24,8468011,2,7,2,pp,8478403,GOAL,-81.0,-5.0
2,24,7,8475215,2,7,2,even,8478131,GOAL,84.0,-7.0
3,24,7,8475215,2,7,3,even,8470621,GOAL,-78.0,-13.0
3,24,24,8468011,3,7,3,even,8475158,GOAL,54.0,-3.0
4,24,7,8475215,3,7,4,even,8474641,GOAL,34.0,-7.0
1,54,5,8476899,0,5,1,pp,8476448,GOAL,-72.0,-10.0
2,54,5,8476899,0,5,2,even,8471707,GOAL,79.0,-8.0
2,54,54,8470594,1,5,2,even,8471817,GOAL,-74.0,-17.0
2,54,54,8470594,2,5,2,even,8474013,GOAL,-70.0,-5.0
2,54,54,8470594,3,5,2,even,8477404,GOAL,-62.0,-9.0
2,54,54,8470594,4,5,3,even,8471215,GOAL,71.0,6.0
2,54,54,8470594,5,5,3,even,8473548,GOAL,84.0,12.0
3,54,5,8476899,5,5,3,even,8477846,GOAL,-82.0,3.0
4,54,5,8476899,5,5,3,even,8476539,GOAL,-85.0,-23.0
0,4,4,8470880,1,12,1,even,8477496,GOAL,-84.0,-5.0
1,4,12,8470320,1,12,2,even,8474190,GOAL,-81.0,-1.0
2,4,12,8470320,1,12,4,even,8475738,GOAL,-61.0,-14.0
0,15,15,8474651,1,29,1,even,8475233,GOAL,33.0,16.0
1,15,29,8475683,1,29,1,pp,8474590,GOAL,25.0,19.0
2,15,29,8475683,1,29,2,even,8476880,GOAL,74.0,4.0
2,15,15,8474651,2,29,3,even,8471273,GOAL,75.0,-1.0
3,15,29,8475683,2,29,3,even,8473563,GOAL,-79.0,3.0
1,1,9,8467950,0,9,1,even,8471233,GOAL,-80.0,-6.0
1,1,1,8476234,1,9,1,pp,8474884,GOAL,70.0,-21.0
1,1,1,8476234,2,9,1,even,8474018,GOAL,49.0,24.0
1,1,1,8476234,3,9,1,even,8475168,GOAL,83.0,-10.0
1,1,1,8476234,4,9,2,even,8478400,GOAL,-78.0,15.0
2,1,9,8467950,4,9,2,pp,8475791,GOAL,60.0,24.0
2,1,1,8475663,5,9,2,even,8474250,GOAL,-74.0,0.0
3,1,9,8467950,5,9,3,even,8475151,GOAL,-76.0,14.0
0,6,6,8471695,1,17,2,pp,8476924,GOAL,61.0,23.0
1,6,17,8470657,1,17,2,even,8476374,GOAL,-64.0,-27.0
2,6,17,8470657,1,17,2,even,8471276,GOAL,-63.0,-2.0
3,6,17,8470657,1,17,3,even,8478046,GOAL,58.0,-12.0
3,6,6,8471695,2,17,3,even,8470144,GOAL,-76.0,7.0
0,23,23,8474593,1,13,1,pp,8473465,GOAL,-77.0,2.0
1,23,13,8474667,1,13,2,sh,8476440,GOAL,-69.0,-4.0
1,23,23,8474593,2,13,2,even,8477493,GOAL,75.0,-10.0
0,30,30,8471227,1,19,1,even,8475768,GOAL,82.0,-3.0
1,30,19,8475622,1,19,1,even,8475799,GOAL,-81.0,-8.0
2,30,19,8475622,1,19,1,even,8475220,GOAL,-77.0,4.0
3,30,19,8475622,1,19,1,pp,8469459,GOAL,-59.0,-1.0
4,30,19,8474596,1,19,2,even,8475722,GOAL,77.0,6.0
5,30,19,8474596,1,19,2,even,8476856,GOAL,58.0,30.0
6,30,19,8474596,1,19,3,pp,8470595,GOAL,-68.0,5.0
6,30,30,8471227,2,19,3,even,8476436,GOAL,77.0,-4.0
0,53,53,8477293,1,52,1,even,8478458,GOAL,-61.0,17.0
1,53,52,8476945,1,52,1,even,8475246,GOAL,37.0,26.0
1,53,53,8477293,2,52,1,even,8470834,GOAL,-80.0,3.0
1,53,53,8477293,3,52,1,even,8477464,GOAL,-69.0,-1.0
2,53,52,8476945,3,52,1,pp,8477989,GOAL,76.0,4.0
2,53,53,8477293,4,52,2,even,8475179,GOAL,55.0,-27.0
3,53,52,8476945,4,52,3,even,8474613,GOAL,81.0,5.0
0,20,20,8469608,1,16,1,pp,8479337,GOAL,-56.0,22.0
1,20,16,8471301,1,16,2,even,8476462,GOAL,-78.0,1.0
2,20,16,8471301,1,16,3,even,8476346,GOAL,79.0,3.0
3,20,20,8469608,2,16,3,even,8474141,GOAL,-77.0,17.0
0,28,28,8474889,1,21,2,even,8475268,GOAL,76.0,4.0
0,28,28,8474889,2,21,2,even,8479370,GOAL,64.0,-5.0
1,28,21,8473541,2,21,2,even,8468208,GOAL,-76.0,-13.0
0,18,18,8471469,1,10,1,even,8474037,GOAL,-48.0,11.0
0,18,18,8471469,2,10,2,sh,8477953,GOAL,78.0,11.0
1,18,10,8475883,2,10,2,even,8476925,GOAL,-69.0,0.0
2,18,10,8475883,2,10,3,even,8478042,GOAL,63.0,8.0
0,6,6,8471418,1,3,1,even,8470041,GOAL,-73.0,13.0
1,6,3,8468685,1,3,1,even,8474062,GOAL,68.0,4.0
2,6,3,8468685,1,3,1,even,8465009,GOAL,47.0,5.0
3,6,3,8468685,1,3,2,even,8470638,GOAL,-51.0,-16.0
4,6,3,8468685,1,3,2,even,8477213,GOAL,-85.0,-8.0
5,6,3,8471715,1,3,2,sh,8470638,GOAL,-79.0,-3.0
6,6,3,8471715,1,3,3,even,8476374,GOAL,-69.0,12.0
0,22,22,8475660,1,26,1,even,8475160,GOAL,-44.0,21.0
0,22,22,8475660,2,26,2,even,8477960,GOAL,65.0,-20.0
1,22,26,8475311,2,26,2,pp,8477934,GOAL,-63.0,-23.0
2,22,26,8475311,2,26,2,even,8478402,GOAL,-70.0,10.0
2,22,22,8475660,3,26,3,pp,8476983,GOAL,-52.0,19.0
0,2,2,8470860,1,7,1,even,8478403,GOAL,71.0,-25.0
0,2,2,8470860,2,7,1,even,8478542,GOAL,81.0,7.0
0,2,2,8470860,3,7,2,pp,8475158,GOAL,-66.0,3.0
1,2,7,8475215,3,7,2,even,8475166,GOAL,81.0,-1.0
2,2,7,8475215,3,7,3,even,8477527,GOAL,-70.0,-5.0
3,2,7,8475215,3,7,3,pp,8475314,GOAL,-86.0,6.0
3,2,2,8470860,4,7,3,even,8477933,GOAL,79.0,-1.0
1,20,1,8476234,0,1,2,even,8477497,GOAL,69.0,9.0
1,20,20,8479496,1,1,2,even,8475791,GOAL,-72.0,-1.0
2,20,1,8476234,1,1,2,even,8476346,GOAL,77.0,-6.0
3,20,1,8476234,1,1,2,even,8477497,GOAL,85.0,-15.0
3,20,20,8479496,2,1,3,pp,8478401,GOAL,77.0,6.0
0,8,8,8471679,1,4,2,even,8478439,GOAL,88.0,-3.0
1,8,4,8470880,1,4,2,sh,8477476,GOAL,-58.0,-11.0
1,8,8,8471679,2,4,2,even,8473512,GOAL,45.0,26.0
2,8,4,8470880,2,4,2,even,8476400,GOAL,-53.0,-4.0
2,8,8,8471679,3,4,3,pp,8474161,GOAL,-60.0,21.0
2,8,8,8471679,4,4,3,even,8478439,GOAL,-83.0,2.0
3,8,4,8470880,4,4,3,pp,8475848,GOAL,86.0,2.0
1,18,9,8467950,0,9,1,even,8474056,GOAL,-63.0,38.0
1,18,18,8477424,1,9,1,sh,8474018,GOAL,71.0,-1.0
2,18,9,8467950,1,9,1,even,8475714,GOAL,-81.0,-5.0
2,18,18,8477424,2,9,2,pp,8476323,GOAL,-79.0,6.0
2,18,18,8477424,3,9,2,even,8475175,GOAL,-85.0,-3.0
3,18,9,8467950,3,9,3,even,8474056,GOAL,-63.0,11.0
3,18,18,8477424,4,9,4,even,8474884,GOAL,-76.0,-4.0
0,23,23,8475195,1,14,1,even,8476453,GOAL,70.0,2.0
0,23,23,8475195,2,14,2,pp,8476826,GOAL,-73.0,3.0
0,23,23,8475195,3,14,2,even,8477454,GOAL,-57.0,14.0
0,23,23,8475195,4,14,2,even,8474564,GOAL,-65.0,3.0
1,23,14,8476883,4,14,3,pp,8478444,GOAL,-43.0,-11.0
2,23,14,8476883,4,14,3,even,8476466,GOAL,-62.0,-4.0
2,23,23,8475195,5,14,3,pp,8475167,GOAL,45.0,-3.0
0,21,21,8473541,1,19,1,pp,8475170,GOAL,70.0,4.0
1,21,19,8475622,1,19,2,even,8475268,GOAL,74.0,5.0
1,21,21,8473541,2,19,2,even,8477964,GOAL,-65.0,-30.0
1,21,21,8473541,3,19,2,even,8475170,GOAL,-79.0,7.0
1,21,21,8473575,4,19,2,even,8470803,GOAL,-56.0,5.0
1,21,21,8473575,5,19,2,even,8474565,GOAL,-62.0,-26.0
1,21,21,8473575,6,19,3,sh,8471669,GOAL,81.0,0.0
0,53,53,8477293,1,30,1,even,8470595,GOAL,-82.0,-4.0
0,53,53,8477293,2,30,2,even,8464989,GOAL,77.0,-4.0
0,53,53,8477293,3,30,2,even,8476422,GOAL,53.0,18.0
1,53,30,8471227,3,30,2,even,8476393,GOAL,-56.0,16.0
2,53,30,8471227,3,30,3,pp,8475246,GOAL,53.0,11.0
3,53,30,8471227,3,30,3,even,8476393,GOAL,75.0,-7.0
4,53,30,8471227,3,30,4,even,8479343,GOAL,-50.0,-6.0
0,25,25,8471750,1,16,1,even,8473604,GOAL,-78.0,-10.0
1,25,16,8476341,1,16,2,even,8475794,GOAL,-76.0,1.0
2,25,16,8476341,1,16,2,even,8475730,GOAL,-35.0,29.0
2,25,25,8471750,2,16,2,pp,8473573,GOAL,81.0,5.0
3,25,16,8476341,2,16,2,even,8475752,GOAL,-45.0,20.0
0,54,54,8470594,1,28,1,even,8470794,GOAL,64.0,8.0
1,54,28,8474889,1,28,1,even,8475287,GOAL,-70.0,-4.0
2,54,28,8474889,1,28,2,even,8476448,GOAL,84.0,3.0
2,54,54,8470594,2,28,2,pp,8478414,GOAL,-82.0,0.0
2,54,54,8470594,3,28,3,pp,8470794,GOAL,82.0,8.0
3,54,28,8474889,3,28,3,even,8475188,GOAL,-74.0,-18.0
4,54,28,8474889,3,28,3,even,8471707,GOAL,-71.0,-9.0
1,17,2,8471306,0,2,1,even,8477511,GOAL,-80.0,-2.0
2,17,2,8471306,0,2,1,even,8476924,GOAL,-74.0,-6.0
3,17,2,8471306,0,2,1,even,8468083,GOAL,-75.0,-2.0
3,17,17,8475852,1,2,2,even,8474586,GOAL,-72.0,-12.0
3,17,17,8475852,2,2,3,pp,8475754,GOAL,78.0,-4.0
