away,away_id,d_team,defender,home,home_id,period,pp_status,shooter,type,x,y
0,28,22,8476915,0,22,1,even,8477922,BLOCKED_SHOT,-42.0,21.0
0,28,28,8476331,0,22,1,even,8479465,BLOCKED_SHOT,62.0,-13.0
0,28,28,8478414,0,22,1,even,8476457,BLOCKED_SHOT,39.0,-1.0
0,28,28,8475455,0,22,1,even,8477573,BLOCKED_SHOT,58.0,-20.0
0,28,28,8476881,0,22,1,sh,8476988,BLOCKED_SHOT,40.0,-20.0
0,28,28,8474027,0,22,1,sh,8476988,BLOCKED_SHOT,71.0,-7.0
1,28,28,8474027,0,22,1,even,8476458,BLOCKED_SHOT,66.0,17.0
1,28,28,8477922,0,22,1,even,8476472,BLOCKED_SHOT,51.0,0.0
1,28,28,8477922,1,22,1,even,8473473,BLOCKED_SHOT,49.0,24.0
1,28,22,8473473,2,22,2,even,8474027,BLOCKED_SHOT,37.0,-17.0
1,28,28,8475841,2,22,2,even,8476915,BLOCKED_SHOT,-44.0,-3.0
1,28,22,8476457,2,22,2,even,8475841,BLOCKED_SHOT,78.0,-1.0
1,28,22,8473914,3,22,2,even,8475841,BLOCKED_SHOT,40.0,-26.0
1,28,22,8475869,3,22,2,even,8478099,BLOCKED_SHOT,72.0,7.0
2,28,28,8471709,3,22,2,even,8479344,BLOCKED_SHOT,-39.0,-2.0
2,28,28,8477922,3,22,2,even,8476472,BLOCKED_SHOT,-64.0,-25.0
2,28,28,8470613,3,22,2,even,8477573,BLOCKED_SHOT,-78.0,6.0
2,28,22,8475869,3,22,2,even,8476919,BLOCKED_SHOT,85.0,34.0
2,28,22,8476457,3,22,2,even,8478414,BLOCKED_SHOT,73.0,7.0
2,28,22,8475869,3,22,2,sh,8466138,BLOCKED_SHOT,60.0,18.0
2,28,28,8470613,3,22,2,even,8476472,BLOCKED_SHOT,-65.0,-20.0
2,28,28,8476331,3,22,2,even,8479465,BLOCKED_SHOT,-86.0,-1.0
2,28,28,8471709,3,22,2,even,8479344,BLOCKED_SHOT,-56.0,14.0
2,28,22,8477498,3,22,3,even,8470613,BLOCKED_SHOT,-71.0,8.0
2,28,22,8476988,3,22,3,even,8470794,BLOCKED_SHOT,-70.0,4.0
2,28,22,8476915,4,22,3,even,8471709,BLOCKED_SHOT,-53.0,-9.0
2,28,22,8471729,4,22,3,even,8471709,BLOCKED_SHOT,-78.0,-4.0
2,28,22,8471729,4,22,3,even,8474027,BLOCKED_SHOT,-79.0,3.0
3,28,22,8471729,4,22,3,even,8478414,BLOCKED_SHOT,-72.0,-14.0
3,28,22,8476915,4,22,3,even,8470613,BLOCKED_SHOT,-39.0,8.0
3,28,22,8477934,4,22,3,even,8470613,BLOCKED_SHOT,-51.0,20.0
3,28,22,8475869,4,22,3,even,8471709,BLOCKED_SHOT,-75.0,-9.0
3,28,22,8473914,4,22,3,even,8470613,BLOCKED_SHOT,-63.0,4.0
3,28,22,8476457,4,22,3,even,8476881,BLOCKED_SHOT,-82.0,0.0
3,28,22,8476457,4,22,3,even,8471709,BLOCKED_SHOT,-73.0,6.0
0,6,7,8477499,0,7,1,even,8470638,BLOCKED_SHOT,-57.0,-22.0
0,6,6,8470638,0,7,1,even,8471678,BLOCKED_SHOT,80.0,1.0
0,6,6,8477213,0,7,1,even,8476470,BLOCKED_SHOT,41.0,17.0
0,6,6,8478498,0,7,1,pp,8476878,BLOCKED_SHOT,70.0,2.0
0,6,6,8476792,0,7,1,pp,8471678,BLOCKED_SHOT,85.0,9.0
0,6,7,8475728,0,7,1,even,8479325,BLOCKED_SHOT,-87.0,17.0
0,6,7,8474618,0,7,1,even,8478075,BLOCKED_SHOT,-80.0,-20.0
0,6,7,8474567,0,7,1,even,8470638,BLOCKED_SHOT,-58.0,-8.0
0,6,6,8477956,0,7,1,even,8474618,BLOCKED_SHOT,42.0,5.0
0,6,6,8476792,0,7,1,even,8474618,BLOCKED_SHOT,80.0,-2.0
0,6,7,8479755,0,7,1,even,8465009,BLOCKED_SHOT,-61.0,-18.0
0,6,7,8477499,0,7,2,even,8473419,BLOCKED_SHOT,45.0,22.0
0,6,7,8475728,0,7,2,even,8478075,BLOCKED_SHOT,75.0,7.0
0,6,7,8471678,0,7,2,sh,8473419,BLOCKED_SHOT,70.0,-1.0
0,6,7,8477499,0,7,2,even,8470638,BLOCKED_SHOT,78.0,-1.0
1,6,6,8476792,0,7,2,even,8474567,BLOCKED_SHOT,-77.0,5.0
1,6,6,8476191,0,7,2,even,8475158,BLOCKED_SHOT,-76.0,15.0
1,6,7,8473449,0,7,2,even,8465009,BLOCKED_SHOT,45.0,5.0
1,6,7,8475185,0,7,2,even,8470638,BLOCKED_SHOT,62.0,-10.0
1,6,6,8478075,0,7,2,even,8474618,BLOCKED_SHOT,-40.0,-32.0
1,6,7,8475185,0,7,2,even,8474062,BLOCKED_SHOT,81.0,1.0
1,6,6,8479325,0,7,2,even,8471678,BLOCKED_SHOT,-78.0,-6.0
1,6,6,8476792,0,7,3,even,8479755,BLOCKED_SHOT,79.0,-3.0
1,6,7,8469506,0,7,3,even,8465009,BLOCKED_SHOT,-76.0,4.0
1,6,7,8469506,0,7,3,even,8474062,BLOCKED_SHOT,-81.0,-6.0
1,6,7,8474567,0,7,3,even,8479325,BLOCKED_SHOT,-78.0,3.0
1,6,6,8478569,0,7,3,even,8475169,BLOCKED_SHOT,43.0,-14.0
1,6,6,8478569,0,7,3,even,8478403,BLOCKED_SHOT,60.0,20.0
2,6,6,8479325,0,7,3,even,8477499,BLOCKED_SHOT,57.0,8.0
2,6,7,8473449,0,7,3,even,8478046,BLOCKED_SHOT,-86.0,0.0
2,6,7,8478403,0,7,3,even,8474062,BLOCKED_SHOT,-80.0,3.0
0,17,2,8477506,0,2,1,even,8477215,BLOCKED_SHOT,-75.0,-12.0
0,17,17,8477946,0,2,1,even,8475181,BLOCKED_SHOT,56.0,10.0
0,17,2,8475166,0,2,1,even,8471716,BLOCKED_SHOT,-39.0,-28.0
0,17,2,8476429,0,2,1,even,8477215,BLOCKED_SHOT,-55.0,-25.0
0,17,2,8470187,1,2,1,even,8471242,BLOCKED_SHOT,-54.0,17.0
1,17,2,8469619,1,2,1,even,8471242,BLOCKED_SHOT,-73.0,9.0
1,17,2,8470187,1,2,1,even,8470110,BLOCKED_SHOT,-79.0,10.0
1,17,17,8471716,1,2,1,even,8476429,BLOCKED_SHOT,70.0,-17.0
2,17,17,8470318,1,2,1,even,8473504,BLOCKED_SHOT,76.0,5.0
2,17,2,8471217,2,2,2,even,8470144,BLOCKED_SHOT,80.0,8.0
2,17,2,8478445,2,2,2,even,8477511,BLOCKED_SHOT,60.0,6.0
2,17,17,8470110,2,2,2,even,8476429,BLOCKED_SHOT,-70.0,4.0
2,17,2,8476917,2,2,2,even,8476924,BLOCKED_SHOT,74.0,6.0
2,17,2,8477506,2,2,2,even,8470110,BLOCKED_SHOT,76.0,-5.0
2,17,17,8471716,2,2,2,sh,8478445,BLOCKED_SHOT,-82.0,-4.0
3,17,2,8469619,3,2,2,even,8477946,BLOCKED_SHOT,77.0,9.0
3,17,2,8475314,3,2,2,even,8471716,BLOCKED_SHOT,77.0,-10.0
3,17,17,8468509,3,2,2,even,8471217,BLOCKED_SHOT,-67.0,-13.0
3,17,17,8470318,3,2,2,even,8474573,BLOCKED_SHOT,-72.0,6.0
3,17,17,8468509,3,2,3,even,8475231,BLOCKED_SHOT,72.0,16.0
3,17,2,8470187,3,2,3,even,8477511,BLOCKED_SHOT,-59.0,-15.0
3,17,2,8469619,3,2,3,even,8475324,BLOCKED_SHOT,-69.0,5.0
3,17,2,8475181,3,2,3,even,8474679,BLOCKED_SHOT,-70.0,-9.0
3,17,17,8477946,3,2,3,even,8475166,BLOCKED_SHOT,61.0,18.0
3,17,17,8474679,3,2,3,even,8476917,BLOCKED_SHOT,67.0,12.0
4,17,2,8474573,3,2,3,even,8470318,BLOCKED_SHOT,-46.0,-14.0
4,17,2,8470187,3,2,3,even,8476960,BLOCKED_SHOT,-74.0,8.0
4,17,2,8470609,3,2,3,even,8477511,BLOCKED_SHOT,-45.0,3.0
0,24,24,8476312,0,3,1,even,8477402,BLOCKED_SHOT,-58.0,24.0
0,24,24,8475164,0,3,1,even,8474031,BLOCKED_SHOT,-55.0,18.0
0,24,24,8476407,0,3,1,even,8475692,BLOCKED_SHOT,-77.0,-11.0
0,24,24,8467400,0,3,1,even,8475692,BLOCKED_SHOT,-76.0,-1.0
0,24,24,8469598,0,3,1,sh,8470041,BLOCKED_SHOT,-68.0,-2.0
0,24,3,8470041,0,3,1,even,8475764,BLOCKED_SHOT,58.0,22.0
0,24,3,8474090,2,3,2,even,8469598,BLOCKED_SHOT,-71.0,2.0
0,24,3,8474151,2,3,2,even,8467400,BLOCKED_SHOT,-78.0,-3.0
0,24,3,8474090,2,3,2,even,8476400,BLOCKED_SHOT,-75.0,6.0
0,24,3,8470041,2,3,2,even,8469598,BLOCKED_SHOT,-40.0,24.0
0,24,3,8475184,3,3,2,even,8477941,BLOCKED_SHOT,-74.0,-7.0
0,24,3,8474207,3,3,2,even,8471699,BLOCKED_SHOT,-64.0,-19.0
0,24,3,8475855,3,3,2,even,8476854,BLOCKED_SHOT,-61.0,16.0
0,24,3,8471686,3,3,2,even,8475764,BLOCKED_SHOT,-62.0,-17.0
0,24,3,8471686,3,3,2,even,8476483,BLOCKED_SHOT,-80.0,-7.0
0,24,3,8474151,3,3,3,sh,8476483,BLOCKED_SHOT,81.0,9.0
0,24,3,8474151,3,3,3,even,8475164,BLOCKED_SHOT,80.0,-5.0
1,24,3,8476918,4,3,3,even,8475764,BLOCKED_SHOT,46.0,21.0
1,24,3,8476869,4,3,3,even,8475780,BLOCKED_SHOT,80.0,-8.0
1,24,3,8474151,4,3,3,even,8477941,BLOCKED_SHOT,75.0,1.0
1,24,24,8476400,4,3,3,even,8476918,BLOCKED_SHOT,-78.0,1.0
1,24,3,8471686,4,3,3,even,8476312,BLOCKED_SHOT,82.0,-25.0
0,30,30,8478493,1,9,1,even,8476368,BLOCKED_SHOT,74.0,10.0
0,30,9,8469665,1,9,1,even,8476856,BLOCKED_SHOT,-78.0,2.0
0,30,9,8476879,1,9,1,even,8464989,BLOCKED_SHOT,-68.0,-20.0
0,30,9,8475168,1,9,1,even,8470595,BLOCKED_SHOT,-63.0,-26.0
0,30,30,8476856,1,9,1,even,8476879,BLOCKED_SHOT,77.0,-5.0
0,30,30,8475745,1,9,1,even,8475913,BLOCKED_SHOT,40.0,-19.0
1,30,30,8476463,1,9,1,even,8476879,BLOCKED_SHOT,65.0,-21.0
1,30,30,8475798,2,9,2,sh,8473544,BLOCKED_SHOT,-71.0,-1.0
1,30,30,8476463,2,9,2,sh,8478469,BLOCKED_SHOT,-75.0,11.0
1,30,9,8476288,3,9,2,even,8476463,BLOCKED_SHOT,34.0,-3.0
2,30,30,8476856,3,9,2,pp,8474578,BLOCKED_SHOT,-81.0,14.0
2,30,30,8476856,3,9,2,even,8474884,BLOCKED_SHOT,-66.0,-7.0
2,30,30,8464989,3,9,2,even,8475913,BLOCKED_SHOT,-60.0,-3.0
2,30,9,8471676,3,9,2,even,8476463,BLOCKED_SHOT,49.0,21.0
2,30,9,8476288,3,9,2,even,8475745,BLOCKED_SHOT,61.0,-4.0
2,30,9,8476879,3,9,2,even,8470595,BLOCKED_SHOT,68.0,26.0
2,30,9,8474578,3,9,2,even,8475220,BLOCKED_SHOT,75.0,-9.0
2,30,9,8475913,3,9,2,sh,8476856,BLOCKED_SHOT,76.0,14.0
4,30,30,8470600,3,9,3,even,8474578,BLOCKED_SHOT,72.0,-7.0
4,30,30,8475613,3,9,3,even,8476879,BLOCKED_SHOT,70.0,-6.0
5,30,9,8476879,3,9,3,sh,8474716,BLOCKED_SHOT,-68.0,4.0
5,30,30,8471476,3,9,3,even,8470602,BLOCKED_SHOT,64.0,8.0
5,30,30,8476463,3,9,3,even,8476288,BLOCKED_SHOT,79.0,-2.0
5,30,9,8476419,3,9,3,even,8473485,BLOCKED_SHOT,-81.0,-5.0
5,30,9,8471676,3,9,3,even,8475722,BLOCKED_SHOT,-72.0,16.0
5,30,30,8478493,3,9,3,even,8474884,BLOCKED_SHOT,36.0,10.0
6,30,30,8476856,3,9,3,sh,8474884,BLOCKED_SHOT,80.0,11.0
6,30,30,8475745,4,9,3,even,8474884,BLOCKED_SHOT,55.0,-3.0
6,30,30,8474716,4,9,3,even,8474884,BLOCKED_SHOT,55.0,15.0
6,30,30,8471476,4,9,3,even,8474578,BLOCKED_SHOT,41.0,-26.0
0,52,52,8479339,0,18,1,even,8475225,BLOCKED_SHOT,79.0,13.0
0,52,18,8471296,0,18,1,even,8473618,BLOCKED_SHOT,-75.0,-1.0
0,52,52,8477504,0,18,1,even,8475793,BLOCKED_SHOT,79.0,1.0
1,52,52,8476885,0,18,1,even,8474600,BLOCKED_SHOT,81.0,19.0
1,52,18,8474068,0,18,1,even,8474574,BLOCKED_SHOT,-70.0,16.0
1,52,52,8477504,0,18,1,even,8474600,BLOCKED_SHOT,82.0,3.0
1,52,52,8477504,0,18,1,even,8475793,BLOCKED_SHOT,83.0,-1.0
1,52,52,8477504,0,18,1,even,8475793,BLOCKED_SHOT,85.0,3.0
1,52,52,8477504,0,18,1,even,8474600,BLOCKED_SHOT,55.0,-3.0
1,52,18,8475714,2,18,2,sh,8473412,BLOCKED_SHOT,58.0,20.0
1,52,18,8474134,2,18,2,even,8478398,BLOCKED_SHOT,60.0,-18.0
1,52,18,8474009,2,18,2,even,8475279,BLOCKED_SHOT,62.0,1.0
1,52,52,8477504,2,18,2,even,8478042,BLOCKED_SHOT,-72.0,14.0
3,52,18,8474600,3,18,2,even,8477429,BLOCKED_SHOT,67.0,-1.0
3,52,52,8477504,3,18,2,even,8474600,BLOCKED_SHOT,-48.0,-30.0
4,52,18,8474134,3,18,2,even,8479293,BLOCKED_SHOT,82.0,7.0
4,52,18,8476887,3,18,2,even,8474574,BLOCKED_SHOT,36.0,-21.0
4,52,52,8473618,4,18,3,even,8474134,BLOCKED_SHOT,41.0,-16.0
4,52,52,8474574,4,18,3,even,8475766,BLOCKED_SHOT,72.0,4.0
4,52,52,8471218,4,18,3,even,8474056,BLOCKED_SHOT,50.0,-19.0
4,52,18,8474056,4,18,3,sh,8475179,BLOCKED_SHOT,-61.0,12.0
4,52,18,8475218,4,18,3,even,8478398,BLOCKED_SHOT,-54.0,-28.0
5,52,52,8477429,4,18,3,even,8474600,BLOCKED_SHOT,49.0,-12.0
5,52,52,8471218,4,18,3,even,8474056,BLOCKED_SHOT,44.0,11.0
0,15,25,8476889,0,25,1,even,8471698,BLOCKED_SHOT,77.0,0.0
0,15,15,8474590,0,25,1,even,8469465,BLOCKED_SHOT,-48.0,-32.0
0,15,25,8476913,0,25,1,even,8475200,BLOCKED_SHOT,73.0,13.0
0,15,25,8477945,0,25,1,even,8471702,BLOCKED_SHOT,73.0,-13.0
0,15,25,8475906,0,25,1,even,8475200,BLOCKED_SHOT,62.0,27.0
0,15,25,8471228,0,25,1,even,8475200,BLOCKED_SHOT,59.0,11.0
0,15,25,8471691,0,25,1,even,8476880,BLOCKED_SHOT,43.0,-25.0
1,15,25,8471228,0,25,1,even,8476880,BLOCKED_SHOT,49.0,-18.0
1,15,15,8477474,0,25,1,even,8475794,BLOCKED_SHOT,-83.0,8.0
1,15,15,8471702,0,25,1,even,8469465,BLOCKED_SHOT,-71.0,1.0
1,15,15,8475792,1,25,1,even,8469455,BLOCKED_SHOT,-75.0,-1.0
1,15,25,8476902,1,25,1,sh,8475744,BLOCKED_SHOT,81.0,-14.0
1,15,15,8475163,1,25,2,pp,8469455,BLOCKED_SHOT,46.0,10.0
1,15,15,8471698,1,25,2,pp,8475730,BLOCKED_SHOT,56.0,-10.0
1,15,15,8474590,1,25,2,pp,8473994,BLOCKED_SHOT,78.0,-1.0
1,15,15,8474590,1,25,2,pp,8474688,BLOCKED_SHOT,78.0,-6.0
1,15,15,8468498,1,25,2,pp,8476913,BLOCKED_SHOT,61.0,14.0
1,15,15,8474590,1,25,2,pp,8471691,BLOCKED_SHOT,73.0,7.0
1,15,15,8475792,1,25,2,pp,8469465,BLOCKED_SHOT,48.0,2.0
1,15,15,8471214,2,25,2,even,8474688,BLOCKED_SHOT,42.0,-21.0
1,15,25,8469465,2,25,2,even,8471702,BLOCKED_SHOT,-74.0,11.0
2,15,15,8468498,2,25,2,sh,8477945,BLOCKED_SHOT,50.0,-6.0
2,15,15,8471702,2,25,2,sh,8475794,BLOCKED_SHOT,72.0,1.0
2,15,15,8475200,2,25,2,even,8469455,BLOCKED_SHOT,80.0,-6.0
2,15,15,8471698,2,25,2,even,8476902,BLOCKED_SHOT,58.0,-6.0
2,15,25,8475752,2,25,2,sh,8474590,BLOCKED_SHOT,-52.0,7.0
2,15,15,8477043,2,25,3,even,8475730,BLOCKED_SHOT,-53.0,11.0
2,15,15,8477474,2,25,3,even,8471228,BLOCKED_SHOT,-64.0,1.0
2,15,25,8477406,2,25,3,even,8475744,BLOCKED_SHOT,59.0,9.0
2,15,15,8475744,2,25,3,even,8475794,BLOCKED_SHOT,-43.0,-28.0
2,15,15,8477043,2,25,3,even,8476966,BLOCKED_SHOT,-67.0,-7.0
2,15,25,8473994,2,25,3,even,8476880,BLOCKED_SHOT,80.0,12.0
2,15,25,8469465,2,25,3,even,8474189,BLOCKED_SHOT,58.0,-13.0
2,15,15,8471698,2,25,3,even,8476902,BLOCKED_SHOT,-71.0,-6.0
3,15,25,8475730,3,25,3,even,8471214,BLOCKED_SHOT,73.0,6.0
3,15,25,8476889,3,25,4,even,8477444,BLOCKED_SHOT,-64.0,-3.0
0,13,13,8468001,0,53,1,even,8474568,BLOCKED_SHOT,64.0,-14.0
0,13,13,8477452,0,53,1,sh,8471274,BLOCKED_SHOT,72.0,-7.0
0,13,13,8477452,0,53,1,sh,8479345,BLOCKED_SHOT,70.0,18.0
0,13,13,8477452,0,53,1,even,8475171,BLOCKED_SHOT,75.0,4.0
0,13,53,8474218,0,53,1,even,8477932,BLOCKED_SHOT,-71.0,-3.0
0,13,13,8476875,0,53,1,even,8477503,BLOCKED_SHOT,82.0,-20.0
0,13,13,8475796,0,53,1,even,8476393,BLOCKED_SHOT,66.0,25.0
0,13,53,8479343,0,53,1,pp,8477932,BLOCKED_SHOT,-55.0,29.0
0,13,13,8476875,0,53,1,sh,8479343,BLOCKED_SHOT,77.0,2.0
0,13,13,8477493,1,53,1,even,8479345,BLOCKED_SHOT,66.0,9.0
0,13,13,8475796,1,53,2,sh,8474613,BLOCKED_SHOT,-68.0,-13.0
0,13,13,8477452,1,53,2,even,8474736,BLOCKED_SHOT,-69.0,16.0
0,13,53,8479345,1,53,2,even,8475796,BLOCKED_SHOT,84.0,-10.0
0,13,53,8474568,1,53,2,even,8475796,BLOCKED_SHOT,73.0,2.0
0,13,53,8479345,1,53,2,even,8478843,BLOCKED_SHOT,80.0,10.0
0,13,13,8477932,1,53,2,even,8474218,BLOCKED_SHOT,-69.0,14.0
0,13,13,8475755,1,53,2,even,8476921,BLOCKED_SHOT,-40.0,-32.0
0,13,53,8474568,1,53,2,even,8478843,BLOCKED_SHOT,72.0,18.0
0,13,13,8468085,1,53,2,even,8475246,BLOCKED_SHOT,-51.0,-10.0
0,13,53,8477989,2,53,2,even,8477932,BLOCKED_SHOT,53.0,-29.0
0,13,53,8475171,2,53,2,even,8476456,BLOCKED_SHOT,65.0,-16.0
0,13,53,8475171,2,53,2,even,8476389,BLOCKED_SHOT,61.0,-5.0
0,13,53,8476356,2,53,2,even,8476875,BLOCKED_SHOT,43.0,22.0
1,13,13,8475755,2,53,3,even,8474568,BLOCKED_SHOT,73.0,-7.0
1,13,53,8474613,2,53,3,even,8477932,BLOCKED_SHOT,-60.0,17.0
3,13,13,8471735,2,53,3,even,8479343,BLOCKED_SHOT,62.0,-20.0
3,13,53,8477503,2,53,3,even,8475796,BLOCKED_SHOT,-74.0,8.0
3,13,13,8477493,2,53,3,even,8475171,BLOCKED_SHOT,56.0,3.0
0,8,8,8474818,0,23,1,even,8478444,BLOCKED_SHOT,-82.0,-9.0
0,8,8,8473673,0,23,1,even,8473415,BLOCKED_SHOT,-67.0,6.0
0,8,8,8475278,0,23,1,even,8474584,BLOCKED_SHOT,-34.0,-27.0
0,8,23,8475788,0,23,1,even,8476948,BLOCKED_SHOT,74.0,-14.0
0,8,8,8476476,0,23,1,even,8475790,BLOCKED_SHOT,-76.0,5.0
0,8,8,8473991,0,23,1,sh,8478444,BLOCKED_SHOT,-75.0,10.0
0,8,8,8474157,0,23,1,sh,8471303,BLOCKED_SHOT,-65.0,-3.0
0,8,23,8471303,1,23,1,even,8474038,BLOCKED_SHOT,75.0,-14.0
0,8,8,8475278,1,23,1,even,8470598,BLOCKED_SHOT,-67.0,-1.0
0,8,23,8473415,1,23,1,sh,8476948,BLOCKED_SHOT,67.0,1.0
0,8,23,8474584,1,23,1,sh,8476948,BLOCKED_SHOT,79.0,4.0
1,8,8,8473507,1,23,1,even,8470626,BLOCKED_SHOT,-72.0,10.0
1,8,8,8473991,1,23,2,even,8476423,BLOCKED_SHOT,73.0,-11.0
1,8,23,8473415,1,23,2,even,8477494,BLOCKED_SHOT,-72.0,-10.0
1,8,8,8476381,1,23,2,even,8473415,BLOCKED_SHOT,76.0,-27.0
2,8,23,8471303,1,23,2,even,8474818,BLOCKED_SHOT,-78.0,-7.0
2,8,23,8479442,1,23,2,even,8480143,BLOCKED_SHOT,-76.0,19.0
2,8,23,8471303,1,23,2,even,8475848,BLOCKED_SHOT,-73.0,3.0
2,8,8,8476476,1,23,2,even,8479442,BLOCKED_SHOT,55.0,-19.0
2,8,8,8476476,1,23,2,even,8479442,BLOCKED_SHOT,66.0,11.0
2,8,8,8474818,1,23,2,even,8478444,BLOCKED_SHOT,80.0,-4.0
2,8,8,8475278,2,23,2,even,8478444,BLOCKED_SHOT,75.0,13.0
2,8,8,8473991,2,23,2,even,8479442,BLOCKED_SHOT,82.0,-23.0
3,8,8,8473991,2,23,2,even,8470598,BLOCKED_SHOT,55.0,5.0
4,8,23,8476884,3,23,2,even,8476948,BLOCKED_SHOT,-53.0,-12.0
4,8,23,8475343,3,23,2,even,8474157,BLOCKED_SHOT,-70.0,-2.0
5,8,23,8477937,3,23,3,even,8476476,BLOCKED_SHOT,39.0,26.0
5,8,8,8473507,4,23,3,even,8479442,BLOCKED_SHOT,-81.0,3.0
6,8,8,8475848,4,23,3,even,8471303,BLOCKED_SHOT,-48.0,-18.0
6,8,8,8473991,4,23,3,even,8476884,BLOCKED_SHOT,-76.0,3.0
6,8,8,8476479,5,23,3,even,8467875,BLOCKED_SHOT,-52.0,-10.0
0,14,54,8475191,0,54,1,even,8474564,BLOCKED_SHOT,66.0,19.0
0,14,14,8478010,0,54,1,even,8475287,BLOCKED_SHOT,-64.0,4.0
0,14,14,8476292,0,54,1,even,8468674,BLOCKED_SHOT,-45.0,22.0
0,14,54,8475750,0,54,1,even,8476826,BLOCKED_SHOT,42.0,13.0
1,14,14,8471958,0,54,1,even,8477220,BLOCKED_SHOT,-45.0,23.0
1,14,54,8475188,0,54,1,even,8474564,BLOCKED_SHOT,72.0,-2.0
1,14,54,8477447,0,54,1,even,8477205,BLOCKED_SHOT,46.0,-29.0
1,14,54,8475287,0,54,1,even,8479410,BLOCKED_SHOT,54.0,26.0
1,14,14,8470601,0,54,1,sh,8476525,BLOCKED_SHOT,-41.0,20.0
2,14,14,8471958,0,54,1,even,8476525,BLOCKED_SHOT,-81.0,9.0
2,14,14,8475167,0,54,2,even,8476539,BLOCKED_SHOT,50.0,16.0
2,14,14,8477205,0,54,2,even,8476894,BLOCKED_SHOT,50.0,13.0
2,14,14,8476886,0,54,2,even,8477220,BLOCKED_SHOT,60.0,8.0
2,14,54,8477220,0,54,2,even,8476453,BLOCKED_SHOT,-48.0,-22.0
2,14,14,8471873,0,54,2,even,8477447,BLOCKED_SHOT,62.0,5.0
2,14,14,8470543,0,54,2,even,8477447,BLOCKED_SHOT,49.0,21.0
2,14,14,8476975,0,54,2,even,8476525,BLOCKED_SHOT,59.0,-24.0
2,14,54,8477949,0,54,2,even,8476480,BLOCKED_SHOT,-45.0,8.0
2,14,54,8477447,0,54,2,even,8475167,BLOCKED_SHOT,-40.0,-10.0
2,14,14,8473986,0,54,2,even,8475750,BLOCKED_SHOT,59.0,12.0
2,14,54,8468674,1,54,2,even,8476195,BLOCKED_SHOT,-57.0,-26.0
2,14,54,8475188,1,54,2,even,8475167,BLOCKED_SHOT,-66.0,-2.0
2,14,54,8475287,1,54,2,even,8476826,BLOCKED_SHOT,-75.0,7.0
2,14,54,8475236,1,54,2,even,8474564,BLOCKED_SHOT,-48.0,25.0
2,14,14,8476292,1,54,2,even,8476539,BLOCKED_SHOT,60.0,-15.0
2,14,14,8471958,1,54,2,sh,8476539,BLOCKED_SHOT,54.0,20.0
2,14,14,8476480,2,54,2,even,8476525,BLOCKED_SHOT,52.0,-19.0
2,14,54,8475287,2,54,3,even,8476292,BLOCKED_SHOT,69.0,-9.0
2,14,54,8468674,2,54,3,even,8475167,BLOCKED_SHOT,46.0,27.0
2,14,14,8478010,3,54,3,even,8468674,BLOCKED_SHOT,-50.0,20.0
2,14,14,8476826,3,54,3,even,8475287,BLOCKED_SHOT,-42.0,14.0
2,14,14,8476453,3,54,3,even,8477220,BLOCKED_SHOT,71.0,26.0
2,14,54,8468674,3,54,3,even,8476453,BLOCKED_SHOT,65.0,-3.0
3,14,54,8468674,3,54,3,even,8476453,BLOCKED_SHOT,75.0,7.0
3,14,54,8475750,3,54,3,even,8476826,BLOCKED_SHOT,60.0,-20.0
3,14,14,8471958,3,54,3,even,8475287,BLOCKED_SHOT,-64.0,7.0
0,10,10,8468493,0,29,1,even,8478550,BLOCKED_SHOT,65.0,14.0
0,10,29,8478541,0,29,1,even,8474581,BLOCKED_SHOT,-43.0,-29.0
0,10,10,8474581,0,29,1,even,8477495,BLOCKED_SHOT,57.0,-6.0
0,10,29,8475233,0,29,1,even,8466139,BLOCKED_SHOT,-61.0,-11.0
0,10,10,8475786,0,29,1,even,8471677,BLOCKED_SHOT,46.0,15.0
0,10,29,8477495,0,29,1,even,8477015,BLOCKED_SHOT,-72.0,-9.0
0,10,29,8474685,0,29,1,even,8476941,BLOCKED_SHOT,-46.0,25.0
0,10,29,8471677,2,29,1,even,8477953,BLOCKED_SHOT,-69.0,10.0
0,10,29,8476432,2,29,1,even,8468493,BLOCKED_SHOT,-48.0,16.0
0,10,29,8477495,2,29,2,even,8474037,BLOCKED_SHOT,63.0,13.0
1,10,10,8475172,2,29,2,even,8477495,BLOCKED_SHOT,-58.0,11.0
1,10,10,8471392,2,29,2,sh,8479400,BLOCKED_SHOT,-74.0,-4.0
1,10,29,8478906,3,29,2,even,8478483,BLOCKED_SHOT,56.0,-13.0
1,10,10,8466139,3,29,2,even,8476449,BLOCKED_SHOT,-62.0,-9.0
1,10,29,8471677,3,29,2,even,8478483,BLOCKED_SHOT,77.0,-14.0
1,10,29,8475233,3,29,2,even,8475098,BLOCKED_SHOT,64.0,2.0
1,10,10,8476853,3,29,2,even,8477495,BLOCKED_SHOT,-74.0,34.0
1,10,10,8468575,3,29,2,even,8476981,BLOCKED_SHOT,-69.0,5.0
1,10,29,8471677,3,29,3,even,8474037,BLOCKED_SHOT,-66.0,10.0
1,10,29,8478541,3,29,3,even,8480158,BLOCKED_SHOT,-54.0,-19.0
1,10,29,8478506,4,29,3,even,8468575,BLOCKED_SHOT,-69.0,-8.0
0,17,17,8471794,0,4,1,even,8476461,BLOCKED_SHOT,-58.0,18.0
0,17,4,8474190,0,4,1,even,8470318,BLOCKED_SHOT,51.0,-4.0
